purchases,ads,sharesinfo,shareslocation,usersinteract,age_rating,Parentalguidance,paidapp,Category2,Editors Choice,CompanyIsExperienced,Install per Avg,Rating3
1,1,0,0,0,7+,0,0,Adventure,0,0, 0.09 ,4.2
1,1,0,0,1,12+,0,0,Card,0,1, 0.06 ,4.3
1,1,0,0,0,everyone,0,0,Sports,1,1, 0.93 ,4.3
1,1,0,0,0,12+,0,0,Simulation,0,1, 1.41 ,4.2
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.20 ,4.3
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.11 ,4.6
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.71 ,4
1,1,0,0,1,everyone,0,0,Sports,0,1, 0.64 ,4.4
1,0,0,0,0,16+,0,0,Simulation,0,0, 0.06 ,4.2
1,1,0,0,0,everyone,0,0,Simulation,0,1, 2.24 ,4.5
0,1,0,0,0,12+,0,0,Arcade,0,1, 0.03 ,4.2
1,1,0,0,1,everyone,0,0,Racing,0,0, 1.17 ,4.2
1,1,0,0,0,everyone,0,0,Educational,0,0, 0.04 ,4.5
0,1,0,0,0,everyone,0,0,Casual,0,1, 0.03 ,3.7
1,1,0,0,1,everyone,0,0,Racing,0,0, 0.12 ,4.1
0,1,0,0,0,16+,0,0,Action,0,0, 0.23 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,1,0, 0.20 ,4
1,1,0,0,1,12+,0,0,Strategy,0,0, 0.69 ,4.1
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.60 ,3.9
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.08 ,4.1
1,1,0,0,0,everyone,0,0,Educational,0,0, 0.02 ,4.5
1,1,1,0,1,12+,0,0,Adventure,0,1, 1.18 ,4.5
0,1,0,0,0,12+,0,0,Casual,0,1, 0.41 ,3
1,0,0,0,0,everyone,0,0,Educational,0,0, 0.00 ,3.4
1,1,0,0,1,7+,0,0,Strategy,0,0, 0.03 ,4
1,0,0,0,0,16+,0,0,Simulation,0,0, 0.05 ,3.5
1,0,0,0,1,7+,0,0,Role Playing,0,0, 0.41 ,4.3
0,1,0,0,0,12+,0,0,Simulation,0,0, 0.23 ,3.5
1,1,0,0,0,everyone,0,0,Educational,0,1, 0.04 ,4
0,1,0,0,0,everyone,0,0,Adventure,0,0, 0.02 ,4.5
1,1,0,0,0,12+,0,0,Action,0,0, 0.15 ,4.4
0,1,0,0,0,everyone,0,0,Casual,0,1, 1.47 ,4
1,1,0,0,0,12+,0,0,Role Playing,0,0, 0.17 ,4.3
1,0,0,0,0,everyone,0,0,Role Playing,0,0, 1.07 ,4
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.17 ,3.2
1,1,0,0,0,everyone,0,0,Casual,0,0, 2.00 ,4.1
1,1,0,0,0,12+,0,0,Puzzle,0,1, 0.04 ,4
1,1,0,0,0,everyone,0,0,Simulation,0,1, 1.01 ,4.2
0,0,0,0,0,7+,0,1,Strategy,0,1, 0.01 ,4.6
1,1,0,0,0,7+,0,0,Adventure,0,1, 0.07 ,4.5
1,1,0,0,1,everyone,0,0,Strategy,0,0, 0.14 ,3.9
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.31 ,3.8
0,1,0,0,0,7+,0,0,Arcade,0,0, 0.12 ,4.1
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.75 ,4
0,1,0,0,0,everyone,0,0,Simulation,0,0, 0.04 ,3.7
1,1,0,0,1,everyone,0,1,Simulation,0,0, 0.04 ,3.9
1,1,0,0,1,12+,0,0,Role Playing,0,0, 0.18 ,4.1
1,1,0,0,0,everyone,0,0,Board,0,0, 0.00 ,4.4
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.04 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.01 ,4.5
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.03 ,4.3
1,1,0,0,0,12+,0,0,Puzzle,0,1, 0.02 ,3.9
1,1,0,0,0,7+,0,0,Arcade,0,1, 0.56 ,4.2
0,1,0,0,0,everyone,0,0,Casual,0,0, 1.07 ,3.5
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 2.32 ,4.5
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.82 ,3.9
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.08 ,4.3
0,0,0,0,0,7+,0,1,Strategy,0,0, 0.00 ,4.5
1,1,0,0,0,18+,0,0,Action,0,0, 0.22 ,3.1
1,1,0,0,0,16+,0,0,Action,0,1, 1.11 ,4.1
0,1,0,0,0,everyone,0,0,Educational,0,0, 0.39 ,4.3
1,1,0,0,0,7+,0,0,Casual,0,1, 0.53 ,3.7
1,0,0,0,1,7+,0,0,Strategy,0,0, 0.65 ,3.9
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.15 ,4.1
1,1,0,0,1,everyone,0,0,Arcade,0,1, 0.43 ,4
1,1,0,0,0,everyone,0,0,Strategy,0,1, 0.04 ,3.9
0,1,0,0,0,12+,0,0,Adventure,0,0, 0.87 ,3.4
1,0,0,0,0,everyone,0,1,Board,0,1, 0.01 ,3.7
1,1,0,0,0,12+,0,0,Simulation,0,1, 0.49 ,4.2
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.02 ,4.5
1,1,0,0,0,everyone,0,0,Casual,0,0, 0.94 ,4.4
0,0,0,0,0,7+,0,1,Strategy,0,1, 0.03 ,3.8
0,1,0,0,0,everyone,0,0,Arcade,0,0, 0.88 ,4.3
1,1,0,0,0,12+,0,0,Arcade,0,0, 0.12 ,4.3
0,0,0,0,0,everyone,0,1,Puzzle,0,0, 0.00 ,3.8
1,1,0,0,0,everyone,0,1,Puzzle,0,1, 0.01 ,3.9
1,1,0,0,1,everyone,0,0,Casual,0,1, 0.29 ,4.2
0,1,0,0,0,7+,0,0,Role Playing,0,0, 0.05 ,4.3
1,1,0,1,0,12+,0,0,Casual,0,0, 0.40 ,3.9
1,1,0,0,0,everyone,0,0,Simulation,1,0, 0.26 ,4.6
1,1,0,0,0,12+,0,0,Racing,0,1, 0.88 ,4.3
1,1,0,0,0,7+,0,0,Strategy,0,1, 0.04 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.15 ,4.4
0,1,0,0,0,everyone,0,0,Sports,0,1, 0.02 ,4
1,0,0,0,0,everyone,0,0,Educational,0,0, 0.26 ,4
0,1,0,0,1,everyone,0,0,Board,0,1, 0.23 ,3.9
0,0,0,0,0,7+,0,1,Card,1,1, 0.01 ,4.4
0,1,0,0,0,12+,0,0,Casino,0,1, 0.37 ,4
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.12 ,4.6
0,1,0,0,0,16+,0,0,Simulation,0,1, 0.50 ,3.8
0,1,0,0,0,7+,0,0,Simulation,0,1, 0.47 ,3.3
1,0,0,0,1,7+,0,1,Board,0,0, 0.00 ,4.2
1,1,0,0,0,everyone,0,0,Action,0,1, 0.92 ,4.2
1,0,0,0,1,12+,0,0,Strategy,0,0, 0.42 ,4.5
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.04 ,4.5
1,1,0,0,1,everyone,0,0,Role Playing,0,0, 0.02 ,4.4
0,0,0,0,0,everyone,0,0,Board,0,0, 0.03 ,3.3
1,1,0,0,0,everyone,0,0,Sports,0,0, 0.08 ,4.4
1,1,0,0,0,12+,0,0,Puzzle,0,1, 0.18 ,4.1
1,1,0,0,0,everyone,0,0,Casual,0,1, 1.15 ,3.6
0,1,0,0,1,everyone,0,0,Trivia,0,0, 0.05 ,4.3
1,1,0,0,1,12+,0,0,Action,0,0, 0.16 ,4.5
1,1,1,1,1,everyone,0,0,Racing,0,1, 0.39 ,4.1
1,0,0,0,1,everyone,0,0,Casual,0,0, 0.02 ,4.4
1,0,0,0,1,12+,0,0,Action,0,1, 0.19 ,3.9
1,0,0,0,0,7+,0,1,Strategy,0,0, 0.01 ,4
0,1,0,0,0,everyone,0,0,Arcade,0,0, 0.08 ,4.1
0,1,0,0,0,7+,0,0,Arcade,0,1, 0.39 ,3.9
1,1,0,0,0,everyone,0,0,Card,0,0, 0.01 ,4.6
1,1,0,0,1,everyone,0,0,Role Playing,0,1, 0.40 ,4.2
1,1,0,0,1,everyone,0,0,Adventure,0,1, 1.31 ,4.2
0,1,0,0,0,18+,0,0,Simulation,0,0, 1.70 ,4.5
1,1,0,0,1,12+,0,0,Role Playing,0,1, 0.15 ,4.3
1,1,0,0,0,everyone,0,0,Card,0,1, 0.12 ,4.7
1,1,0,0,0,everyone,0,0,Board,0,1, 0.26 ,4.3
1,1,0,0,0,everyone,0,0,Sports,0,0, 0.50 ,4.1
1,1,0,0,0,7+,0,0,Simulation,0,1, 0.10 ,3.7
1,1,0,0,1,everyone,0,0,Strategy,0,1, 0.03 ,4
0,0,0,0,0,7+,0,1,Casual,0,1, 0.01 ,4.3
0,1,0,0,0,everyone,0,0,Word,0,1, 0.02 ,3.5
1,1,0,0,0,7+,0,0,Arcade,0,1, 0.26 ,4.2
1,1,0,1,0,everyone,0,0,Simulation,0,0, 0.61 ,3.9
1,1,0,0,0,12+,0,0,Puzzle,0,0, 0.83 ,4.3
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.11 ,3
0,1,0,0,0,everyone,0,0,Card,0,1, 0.06 ,4.7
1,1,0,0,0,12+,0,0,Casino,0,0, 0.05 ,4.3
0,1,0,0,1,everyone,0,0,Card,0,1, 0.14 ,4.5
1,1,0,0,0,everyone,0,0,Sports,0,1, 0.47 ,4.2
0,1,0,0,0,everyone,0,0,Casual,0,1, 1.04 ,4.4
1,1,0,0,1,7+,0,0,Role Playing,0,1, 0.22 ,3.6
1,1,0,0,1,12+,0,0,Card,0,0, 0.00 ,4.6
1,1,0,0,0,everyone,0,0,Action,0,1, 0.11 ,4.2
1,1,0,0,0,everyone,0,0,Casual,0,0, 0.29 ,4
1,1,0,0,0,everyone,0,1,Arcade,0,0, 0.10 ,3.7
1,1,0,0,0,7+,0,0,Casual,0,1, 0.17 ,4.2
1,1,0,0,0,everyone,0,0,Arcade,0,1, 1.52 ,4.1
0,0,0,0,0,everyone,0,0,Music,0,0, 0.29 ,3.6
1,0,0,0,0,everyone,0,0,Role Playing,0,0, 0.04 ,4.4
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.21 ,4.4
0,0,0,0,0,everyone,0,1,Arcade,0,1, 0.01 ,4.5
0,1,0,0,0,everyone,0,0,Board,0,1, 0.05 ,4.6
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.18 ,3.7
1,1,0,0,0,everyone,0,0,Word,0,1, 0.21 ,4.7
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.67 ,4.1
1,1,0,0,1,16+,0,0,Action,0,0, 3.42 ,4.3
1,0,0,0,1,7+,0,0,Strategy,0,0, 0.95 ,4.4
1,1,0,0,1,12+,0,0,Card,0,0, 0.03 ,3.8
1,1,0,0,0,everyone,0,0,Card,0,0, 0.62 ,4.6
1,1,0,0,0,7+,0,0,Puzzle,0,1, 0.16 ,4.2
1,1,0,0,1,7+,0,0,Action,0,1, 0.49 ,4.1
1,1,0,0,0,everyone,0,0,Strategy,0,1, 0.03 ,4
0,0,0,0,0,everyone,0,0,Arcade,0,0, 0.10 ,4.2
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.24 ,4.4
0,1,0,0,0,everyone,0,0,Card,0,0, 0.05 ,4.3
0,1,0,0,0,everyone,0,0,Simulation,0,1, 0.05 ,4.4
1,0,0,0,1,everyone,0,1,Board,0,1, 0.00 ,4.7
0,0,0,0,0,everyone,0,1,Racing,0,1, 0.01 ,4.3
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.06 ,4.6
1,1,0,0,1,everyone,0,0,Sports,0,1, 0.16 ,3.9
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.00 ,4.2
1,1,0,0,1,12+,0,0,Sports,0,1, 0.06 ,4.2
0,1,0,0,0,everyone,0,0,Educational,0,0, 0.12 ,3.8
1,1,0,0,0,12+,0,0,Casino,0,0, 0.09 ,4.6
1,1,1,0,0,everyone,0,0,Racing,0,1, 7.11 ,4.3
0,1,0,0,0,everyone,0,0,Casual,0,1, 0.55 ,4.3
1,1,0,0,1,everyone,0,0,Card,0,1, 0.05 ,4.5
1,1,0,0,0,everyone,0,0,Action,0,0, 1.60 ,3.8
1,1,0,0,0,everyone,0,0,Role Playing,0,0, 0.01 ,4.3
1,0,0,0,1,7+,0,0,Puzzle,0,1, 0.15 ,4.5
0,1,0,0,0,everyone,0,0,Board,0,1, 0.01 ,4.1
0,1,0,0,0,everyone,0,0,Simulation,0,1, 0.80 ,3.8
0,0,0,0,0,everyone,0,1,Puzzle,0,0, 0.04 ,4.7
1,0,0,0,0,everyone,0,1,Simulation,0,1, 0.01 ,3.9
1,1,0,0,0,18+,0,0,Action,0,0, 0.85 ,4.2
1,1,0,0,0,everyone,0,0,Card,0,0, 0.25 ,4.2
0,1,0,0,0,18+,0,0,Action,0,0, 0.90 ,3.8
1,1,0,0,0,16+,0,0,Simulation,0,0, 0.15 ,4.5
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.20 ,2.8
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.20 ,4.5
1,1,1,0,0,everyone,0,0,Casual,0,1, 0.03 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 4.55 ,4.1
1,0,0,0,0,12+,0,0,Adventure,0,1, 0.26 ,4.4
0,1,0,0,0,everyone,0,0,Word,0,0, 0.11 ,4.2
0,1,0,0,0,everyone,0,0,Casual,0,0, 0.24 ,3.8
1,0,0,0,0,7+,0,1,Strategy,0,1, 0.03 ,4.6
1,1,0,0,0,everyone,0,0,Travel & Local,0,0, 0.71 ,4.1
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.03 ,4.1
0,1,0,0,0,everyone,0,0,Board,0,0, 0.23 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.01 ,4.7
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.26 ,4.4
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.55 ,4.1
1,1,0,0,0,everyone,0,0,Arcade,0,1, 10.93 ,4.1
1,1,0,0,0,everyone,0,0,Arcade,0,1, 2.41 ,4.4
1,1,0,0,1,everyone,0,0,Racing,0,0, 0.39 ,4.3
1,1,0,0,0,7+,0,0,Arcade,0,0, 4.94 ,4.5
0,1,0,0,0,everyone,0,0,Racing,0,1, 0.09 ,4.4
1,1,0,0,0,everyone,0,0,Sports,0,0, 0.07 ,3.6
1,1,0,0,0,everyone,0,0,Racing,0,1, 1.55 ,4.2
1,0,0,0,1,12+,0,0,Role Playing,0,1, 0.20 ,4.2
1,1,0,1,0,12+,0,0,Casino,0,1, 0.20 ,4.7
0,1,0,0,0,everyone,0,0,Board,0,0, 0.24 ,3.6
1,1,0,0,0,everyone,0,0,Educational,0,1, 0.44 ,4
0,1,0,1,0,everyone,0,0,Arcade,0,0, 0.65 ,4
1,1,0,0,0,everyone,0,0,Strategy,0,1, 1.66 ,4.3
0,1,0,0,0,everyone,0,0,Racing,0,0, 0.21 ,3.8
0,1,0,0,0,everyone,0,0,Simulation,0,1, 0.54 ,4
0,0,0,0,0,everyone,0,0,Casual,0,0, 0.01 ,3.5
1,1,0,0,1,everyone,0,0,Board,0,1, 0.12 ,2.9
1,1,0,0,0,12+,0,0,Casino,0,1, 0.08 ,4.2
1,1,0,0,1,everyone,0,0,Card,0,1, 0.04 ,3.3
1,1,0,0,0,everyone,0,0,Action,0,1, 1.60 ,3.3
1,1,0,0,0,12+,0,0,Role Playing,1,1, 0.10 ,4
1,0,0,0,0,12+,0,0,Trivia,0,0, 0.37 ,4.4
0,0,0,0,0,everyone,0,1,Board,0,0, 0.01 ,4.6
0,0,0,0,0,7+,0,1,Puzzle,1,0, 0.00 ,4.3
1,1,0,0,0,everyone,0,0,Educational,0,1, 0.19 ,4.1
1,1,0,0,1,everyone,0,0,Sports,0,0, 0.13 ,4.6
1,1,0,0,0,everyone,0,0,Action,0,1, 0.03 ,4.3
0,0,0,0,0,16+,0,0,Action,0,1, 0.09 ,4.4
1,1,0,0,0,everyone,0,0,Card,0,0, 0.33 ,4.5
1,1,0,0,0,everyone,0,0,Music,0,0, 0.29 ,3.6
1,1,0,0,0,7+,0,0,Adventure,0,0, 0.15 ,4.7
0,1,0,0,0,7+,0,0,Simulation,0,0, 0.14 ,3.5
1,1,0,0,0,12+,0,0,Action,0,1, 0.27 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.02 ,4.2
0,0,0,0,0,12+,0,1,Role Playing,0,0, 0.00 ,4.5
0,1,0,0,0,everyone,0,0,Casual,0,0, 0.10 ,3.9
1,1,0,0,0,7+,0,0,Strategy,0,1, 0.06 ,4.2
0,1,0,0,1,everyone,0,0,Role Playing,0,1, 0.16 ,3.3
1,1,0,0,0,everyone,0,0,Action,0,0, 0.06 ,4.1
1,1,0,0,0,16+,0,0,Simulation,0,0, 1.56 ,4.2
0,1,0,0,0,everyone,0,0,Adventure,0,1, 0.40 ,4
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.13 ,4.3
0,0,0,0,0,everyone,0,0,Sports,0,0, 0.03 ,4.1
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.75 ,4
1,1,0,0,0,everyone,0,0,Action,0,0, 0.57 ,3.6
1,1,1,0,0,everyone,0,0,Role Playing,0,0, 0.10 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 1.33 ,3.8
0,0,0,0,0,everyone,0,0,Casual,0,1, 0.12 ,4.3
1,0,0,0,0,18+,0,0,Adventure,0,1, 1.15 ,4.5
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.17 ,4.7
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.77 ,4.7
1,0,0,0,0,everyone,0,0,Card,0,0, 0.05 ,4.5
1,0,0,0,0,7+,0,1,Action,0,1, 0.03 ,3.9
1,0,0,0,0,12+,0,0,Role Playing,0,1, 0.04 ,4
1,1,0,0,0,everyone,0,0,Casual,0,0, 0.36 ,4.4
1,1,0,0,0,everyone,0,0,Role Playing,0,0, 0.04 ,3.6
0,1,0,0,0,everyone,0,0,Board,0,1, 0.01 ,4.4
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.09 ,4.4
1,1,0,0,1,everyone,0,0,Action,0,1, 0.04 ,4.1
0,1,0,0,0,12+,0,0,Adventure,0,1, 0.37 ,4
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.37 ,3.9
0,1,0,0,0,16+,0,0,Simulation,0,0, 0.10 ,3.7
1,1,0,0,0,everyone,0,0,Sports,0,1, 0.21 ,3.7
1,1,0,0,0,everyone,0,0,Word,0,1, 0.05 ,4.5
1,1,1,0,1,12+,0,0,Action,0,1, 0.09 ,4
1,0,0,0,1,16+,0,0,Strategy,0,0, 0.27 ,4.2
0,1,0,0,0,7+,0,0,Simulation,0,0, 0.04 ,3.3
1,1,0,0,0,everyone,0,0,Role Playing,0,0, 0.09 ,4.4
0,0,0,0,0,everyone,0,1,Role Playing,0,1, 0.02 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.03 ,3.7
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.04 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.02 ,4.2
1,1,0,0,0,everyone,0,0,Music,1,0, 0.07 ,4.6
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.31 ,4.4
1,1,0,0,0,12+,0,0,Action,0,0, 0.24 ,4.2
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.32 ,4.2
0,1,0,0,0,everyone,0,0,Word,0,1, 0.01 ,4.3
1,1,0,0,0,7+,0,0,Puzzle,0,1, 1.61 ,4.1
1,1,0,0,1,everyone,0,0,Casual,0,1, 0.39 ,4.3
0,1,0,0,0,everyone,0,0,Role Playing,0,0, 0.61 ,3.6
1,0,0,0,0,12+,0,0,Strategy,1,0, 0.17 ,4
1,1,0,0,1,everyone,0,0,Card,0,0, 0.14 ,4.7
1,0,0,0,0,12+,0,0,Adventure,0,1, 0.07 ,4.6
1,1,1,0,0,12+,0,0,Action,0,1, 7.64 ,4.3
1,1,0,0,1,everyone,0,0,Simulation,1,1, 4.83 ,4.4
1,0,0,0,1,12+,0,0,Role Playing,0,1, 0.23 ,4.2
1,1,0,0,0,12+,0,0,Casino,0,0, 0.55 ,4.7
0,1,0,0,1,everyone,0,0,Puzzle,0,1, 0.06 ,4.3
0,1,0,0,0,everyone,0,0,Board,0,0, 0.13 ,4.6
1,1,0,0,0,7+,0,0,Strategy,0,0, 0.43 ,4.3
1,1,0,0,0,7+,0,0,Simulation,0,0, 0.03 ,3.8
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.27 ,4.4
1,1,0,0,0,12+,0,0,Board,0,0, 0.08 ,4.7
0,0,0,0,0,everyone,0,1,Card,0,1, 0.00 ,4.4
1,1,0,0,0,everyone,0,0,Casual,0,1, 4.85 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.06 ,4.3
0,1,0,0,0,everyone,0,0,Simulation,0,1, 0.07 ,3.7
1,1,0,0,0,everyone,0,0,Educational,0,1, 0.29 ,3.9
1,1,0,0,0,everyone,0,0,Board,0,1, 0.03 ,4.5
1,1,0,0,0,7+,0,0,Role Playing,0,1, 0.11 ,4.5
1,1,0,0,0,everyone,0,0,Sports,0,1, 1.48 ,4.2
0,1,0,0,0,everyone,0,0,Simulation,0,0, 0.21 ,4.2
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.15 ,4.1
0,1,0,0,0,everyone,0,0,Arcade,0,1, 0.35 ,3.8
0,0,0,0,0,everyone,0,1,Puzzle,0,0, 0.00 ,4.7
1,0,0,0,0,16+,0,0,Strategy,0,0, 0.79 ,3.6
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.40 ,4.3
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.32 ,3.7
1,0,0,0,0,everyone,0,1,Board,0,1, 0.00 ,4.4
0,1,0,0,0,7+,0,1,Adventure,0,1, 0.01 ,4.5
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.08 ,4.5
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.10 ,4.1
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.17 ,4
0,1,0,0,0,everyone,0,0,Arcade,0,1, 0.07 ,3.9
0,1,0,0,0,everyone,0,0,Trivia,0,0, 0.41 ,3.9
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.07 ,4.1
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.05 ,3.8
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.49 ,4.3
1,0,0,0,0,7+,0,1,Puzzle,1,1, 0.08 ,4.6
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.15 ,4
1,1,0,0,1,everyone,0,0,Sports,1,1, 0.12 ,4.2
1,1,0,0,0,everyone,0,0,Sports,0,0, 0.29 ,4
1,1,0,0,0,everyone,0,0,Music,0,1, 0.65 ,4.5
1,0,0,0,0,everyone,0,1,Simulation,0,1, 0.01 ,3.5
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.57 ,4.4
1,1,0,0,0,16+,0,0,Role Playing,0,1, 0.22 ,4.3
1,1,0,0,0,7+,0,0,Simulation,0,0, 0.35 ,3.9
1,1,0,0,0,12+,0,0,Action,0,1, 0.13 ,4
1,1,0,0,0,7+,0,0,Casual,1,1, 0.41 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.51 ,4.4
1,1,0,0,0,everyone,0,0,Educational,0,1, 0.69 ,4.1
1,0,0,0,0,everyone,0,1,Puzzle,0,0, 0.02 ,4.1
1,0,0,0,1,everyone,0,0,Board,0,0, 0.02 ,4.1
1,1,0,0,0,16+,0,0,Puzzle,0,0, 0.19 ,3.8
1,0,0,0,1,7+,0,0,Strategy,0,1, 0.07 ,4.1
1,1,0,0,1,everyone,0,0,Adventure,0,1, 0.85 ,4.6
1,1,0,0,1,everyone,0,0,Sports,0,1, 0.06 ,4.2
1,0,0,0,0,12+,0,0,Role Playing,0,0, 0.16 ,3.7
1,1,0,0,0,everyone,0,0,Arcade,0,1, 4.30 ,4
1,1,1,0,0,everyone,0,0,Casual,0,0, 0.28 ,4.6
1,1,0,0,0,everyone,0,0,Sports,0,1, 0.64 ,4.1
1,0,0,0,1,7+,0,0,Role Playing,0,0, 0.21 ,4.2
1,1,0,0,0,12+,0,0,Racing,0,1, 0.97 ,4.3
1,1,0,0,0,7+,0,0,Simulation,0,1, 0.33 ,4
0,1,0,0,0,everyone,0,0,Casual,0,0, 0.27 ,3.4
1,1,0,0,1,12+,0,0,Simulation,0,0, 0.87 ,4.2
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.51 ,2.9
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.06 ,4.2
1,1,0,0,0,everyone,0,0,Sports,0,1, 0.14 ,4.5
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.30 ,4.5
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.63 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 1.58 ,4.7
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.16 ,3.3
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.86 ,4.2
0,1,0,0,0,everyone,0,0,Arcade,0,1, 0.21 ,3.9
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.72 ,4.3
1,0,0,0,0,everyone,0,0,Casual,0,1, 0.18 ,4.3
1,1,0,0,1,16+,0,0,Simulation,0,0, 0.02 ,4.4
1,1,0,0,0,everyone,0,0,Racing,0,1, 5.37 ,4
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.04 ,4.1
1,1,0,0,0,7+,0,0,Action,0,0, 0.12 ,4.4
1,1,0,0,0,everyone,0,0,Music,0,0, 0.53 ,4.3
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.06 ,3.9
1,1,0,0,0,everyone,0,0,Educational,0,1, 1.76 ,4.3
1,1,1,0,0,everyone,0,0,Puzzle,0,0, 0.42 ,3.9
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.45 ,4.3
1,1,0,0,0,12+,0,0,Action,0,0, 0.85 ,4.2
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.15 ,3.6
1,1,0,0,0,everyone,0,0,Arcade,0,1, 5.27 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.04 ,4.5
0,1,0,0,0,everyone,0,0,Educational,0,1, 1.03 ,4
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.22 ,3.9
1,1,0,0,0,12+,0,0,Role Playing,0,1, 3.02 ,4.3
1,0,0,0,0,everyone,0,0,Strategy,0,1, 0.35 ,4.4
1,1,0,0,0,everyone,0,0,Action,0,1, 0.01 ,3.5
1,1,0,0,0,everyone,0,0,Arcade,0,1, 3.03 ,4.1
0,1,0,0,0,12+,0,0,Adventure,0,1, 0.15 ,4.3
1,0,0,0,0,everyone,0,0,Puzzle,0,1, 0.53 ,4.2
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.26 ,4
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.11 ,4.1
1,1,0,0,0,7+,0,0,Action,0,1, 0.12 ,4.4
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.08 ,3.9
1,1,0,0,0,7+,0,0,Simulation,0,1, 0.48 ,4.2
1,0,0,0,1,12+,0,0,Adventure,1,1, 1.41 ,4
