purchases,ads,sharesinfo,shareslocation,usersinteract,age_rating,Parentalguidance,paidapp,Category2,Editors Choice,CompanyIsExperienced,Install per Avg,Rating3,install_scaled,rating_scaled,predictor
1,1,0,0,0,everyone,0,0,Adventure,0,0,0.31,3.6,-0.263609942,-1.525791934,0.402213924
1,0,0,0,0,everyone,0,0,Casual,0,1,0.68,4.2,-0.122252185,0.117151715,-0.014322053
1,1,0,0,0,everyone,0,0,Casual,0,1,0.02,4.1,-0.37440386,-0.156672227,0.058658687
1,1,0,0,0,everyone,0,0,Casual,0,1,0.45,4.1,-0.210123223,-0.156672227,0.032920473
1,0,0,0,0,everyone,0,0,Role Playing,0,0,0.04,4.3,-0.3667629,0.390975656,-0.143395366
0,0,0,0,0,everyone,0,1,Adventure,0,1,0.01,4.4,-0.37822434,0.664799597,-0.251443389
0,0,0,0,0,everyone,0,0,Puzzle,0,0,0.03,4.2,-0.37058338,0.117151715,-0.043414478
1,1,0,0,0,everyone,0,0,Simulation,0,0,0.46,4.3,-0.206302743,0.390975656,-0.08065935
1,1,0,0,0,everyone,0,0,Trivia,0,1,0.99,4.3,-0.003817307,0.390975656,-0.001492474
0,1,0,0,0,12+,0,0,Card,0,0,0.05,3.5,-0.36294242,-1.799615875,0.653156942
1,0,0,0,0,everyone,0,0,Educational,0,0,0.38,4.7,-0.236866583,1.486271422,-0.352048033
1,1,0,0,0,7+,0,0,Adventure,0,0,0.17,4.2,-0.317096661,0.117151715,-0.037148418
1,1,0,0,0,7+,0,0,Action,0,1,0.05,3.8,-0.36294242,-0.978144051,0.355009969
1,1,0,0,0,everyone,0,0,Racing,0,0,1.03,4.4,0.011464612,0.664799597,0.00762167
1,1,0,0,0,16+,0,0,Racing,0,1,0.76,4.1,-0.091688346,-0.156672227,0.014365017
1,1,1,0,0,everyone,0,0,Arcade,0,0,0.19,4.5,-0.309455701,0.938623539,-0.290462406
1,1,0,0,0,7+,0,0,Arcade,0,0,0.23,3.5,-0.294173782,-1.799615875,0.529399808
1,1,0,0,0,everyone,0,0,Racing,0,1,0.09,3.7,-0.347660501,-1.251967993,0.435259819
1,1,0,0,0,12+,0,0,Adventure,0,1,0.31,4,-0.263609942,-0.430496168,0.11348307
1,1,0,0,0,18+,0,0,Simulation,0,1,0.25,4,-0.286532822,-0.430496168,0.123351282
0,1,0,0,0,12+,0,0,Arcade,0,0,0.09,4.1,-0.347660501,-0.156672227,0.054468745
1,1,0,0,1,everyone,0,0,Racing,0,1,0.22,4.1,-0.297994262,-0.156672227,0.046687425
1,1,0,0,0,7+,0,0,Simulation,0,1,0.31,4.1,-0.263609942,-0.156672227,0.041300357
1,1,0,0,0,7+,0,0,Simulation,0,1,0.41,3.6,-0.225405143,-1.525791934,0.343921349
1,1,0,0,0,16+,0,0,Travel & Local,0,0,1,4.3,3.17E-06,0.390975656,1.24042E-06
0,1,0,0,0,everyone,0,0,Arcade,0,0,0.08,4.2,-0.351480981,0.117151715,-0.041176599
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.31,4.1,-0.263609942,-0.156672227,0.041300357
1,1,0,0,0,everyone,0,0,Arcade,0,1,0.07,4.5,-0.355301461,0.938623539,-0.333494314
1,1,0,0,0,12+,0,0,Action,0,0,0.08,3.9,-0.351480981,-0.70432011,0.247555123
0,1,0,0,0,everyone,0,0,Action,0,1,0.08,3.8,-0.351480981,-0.978144051,0.34379903
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.01,4.7,-0.37822434,1.486271422,-0.562144028
1,1,0,0,0,12+,0,0,Simulation,0,0,0.28,4.1,-0.275071382,-0.156672227,0.043096046
1,1,0,0,1,7+,0,0,Action,0,1,0.39,4.1,-0.233046103,-0.156672227,0.036511852
1,1,0,0,1,12+,0,0,Action,1,0,3.86,4,1.092660432,-0.430496168,-0.470386129
1,0,0,0,0,everyone,0,0,Puzzle,0,0,0.01,3.9,-0.37822434,-0.70432011,0.266391009
1,1,0,0,0,12+,0,0,Role Playing,0,1,0.63,3.9,-0.141354585,-0.70432011,0.099558877
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.82,4.1,-0.068765466,-0.156672227,0.010773639
1,0,0,0,0,everyone,0,0,Board,0,1,0.01,3.9,-0.37822434,-0.70432011,0.266391009
0,1,0,0,0,everyone,0,0,Puzzle,0,0,0.13,4.2,-0.332378581,0.117151715,-0.038938721
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.18,4.3,-0.313276181,0.390975656,-0.12248336
0,0,0,0,0,7+,0,1,Adventure,0,1,0.02,4.6,-0.37440386,1.21244748,-0.453945017
1,1,0,0,0,everyone,0,0,Trivia,0,1,0.06,4.2,-0.35912194,0.117151715,-0.042071751
1,1,0,0,1,everyone,0,0,Sports,0,0,0.01,4.5,-0.37822434,0.938623539,-0.355010269
1,0,0,0,0,everyone,0,1,Racing,0,1,0.01,4.5,-0.37822434,0.938623539,-0.355010269
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.11,4.1,-0.340019541,-0.156672227,0.053271619
1,1,0,0,0,7+,0,0,Strategy,1,1,0.24,4.6,-0.290353302,1.21244748,-0.352038129
1,0,0,0,0,12+,0,0,Action,0,1,0.38,4.5,-0.236866583,0.938623539,-0.22232855
1,1,0,0,0,7+,0,0,Action,0,0,0.44,4.1,-0.213943703,-0.156672227,0.033519036
1,1,0,0,0,12+,0,0,Action,0,1,0.06,4,-0.35912194,-0.430496168,0.154600619
1,1,0,0,0,12+,0,0,Arcade,0,1,1.12,4,0.045848932,-0.430496168,-0.019737789
1,1,0,0,0,everyone,0,0,Casual,0,0,0.04,4.4,-0.3667629,0.664799597,-0.243823828
1,1,0,0,0,everyone,0,0,Board,0,1,0.22,3.6,-0.297994262,-1.525791934,0.454677241
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.16,3.9,-0.320917141,-0.70432011,0.226028396
1,0,0,0,0,7+,0,1,Arcade,0,1,0.06,3.8,-0.35912194,-0.978144051,0.35127299
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.03,4.1,-0.37058338,-0.156672227,0.058060123
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.07,4.2,-0.355301461,0.117151715,-0.041624175
0,1,0,0,0,everyone,0,0,Adventure,0,1,0.09,4.4,-0.347660501,0.664799597,-0.231124561
1,1,0,0,1,7+,0,0,Strategy,0,1,0.84,4.5,-0.061124506,0.938623539,-0.0573729
1,1,0,0,0,12+,0,0,Role Playing,1,0,0.82,4.6,-0.068765466,1.21244748,-0.083374516
1,1,0,0,0,everyone,0,0,Arcade,0,0,0.08,4.6,-0.351480981,1.21244748,-0.426152229
1,0,0,0,0,everyone,0,0,Puzzle,0,1,0.28,4.7,-0.275071382,1.486271422,-0.408830734
1,0,0,0,1,7+,0,0,Role Playing,0,1,0.28,4.3,-0.275071382,0.390975656,-0.107546214
1,0,0,0,1,12+,0,0,Role Playing,0,1,2.65,4.4,0.63038236,0.664799597,0.419077939
1,1,0,0,0,7+,0,0,Role Playing,0,1,0.62,4.4,-0.145175065,0.664799597,-0.096512324
1,1,0,0,0,7+,0,0,Role Playing,0,1,0.06,4.3,-0.35912194,0.390975656,-0.140407936
1,1,0,0,0,12+,0,0,Role Playing,0,0,0.15,4,-0.324737621,-0.430496168,0.139798302
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.98,3.9,-0.007637787,-0.70432011,0.005379447
1,1,0,0,0,everyone,0,0,Sports,0,1,0.46,3.9,-0.206302743,-0.70432011,0.145303171
1,1,0,0,0,12+,0,0,Trivia,0,1,0.1,4.2,-0.343840021,0.117151715,-0.040281448
1,1,0,0,0,12+,0,0,Role Playing,0,0,0.09,4.4,-0.347660501,0.664799597,-0.231124561
1,0,0,0,0,12+,0,0,Role Playing,0,0,0.14,4.6,-0.328558101,1.21244748,-0.398359442
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.3,4.5,-0.267430422,0.938623539,-0.251016489
0,0,0,0,0,everyone,0,1,Puzzle,0,1,0,4.9,-0.38204482,2.033919304,-0.777048335
1,1,0,0,0,12+,0,0,Adventure,0,1,0.57,4.5,-0.164277464,0.938623539,-0.154194695
1,1,0,0,1,12+,0,0,Role Playing,1,0,0.3,4.1,-0.267430422,-0.156672227,0.04189892
1,1,0,0,0,everyone,0,0,Educational,0,1,0.07,4.1,-0.355301461,-0.156672227,0.055665871
0,1,0,0,0,everyone,0,0,Puzzle,0,1,0.09,4.5,-0.347660501,0.938623539,-0.326322329
1,1,0,0,0,everyone,0,0,Word,0,0,0.69,4.3,-0.118431705,0.390975656,-0.046303914
0,1,0,0,0,everyone,0,0,Word,0,1,0.23,4.2,-0.294173782,0.117151715,-0.034462963
0,1,0,0,0,everyone,0,0,Word,0,0,0.11,3.6,-0.340019541,-1.525791934,0.518799073
1,0,0,0,0,everyone,0,0,Educational,0,1,0.37,4,-0.240687063,-0.430496168,0.103614858
1,1,0,0,0,everyone,0,0,Racing,0,0,0.2,3.1,-0.305635221,-2.894911641,0.884786961
0,0,0,0,0,everyone,0,0,Educational,0,1,1.75,4.4,0.286539167,0.664799597,0.190491123
1,1,0,0,0,everyone,0,0,Arcade,0,1,0.69,4.3,-0.118431705,0.390975656,-0.046303914
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.1,4.5,-0.343840021,0.938623539,-0.322736337
1,1,0,0,0,everyone,0,0,Board,0,0,0.03,4.5,-0.37058338,0.938623539,-0.347838284
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.06,4.5,-0.35912194,0.938623539,-0.337080307
1,1,0,0,0,everyone,0,0,Racing,0,0,0.97,3.8,-0.011458267,-0.978144051,0.011207836
0,1,0,0,0,16+,0,0,Racing,0,0,2.75,4,0.66858716,-0.430496168,-0.28782421
1,1,0,0,0,16+,0,0,Sports,0,1,3.36,4.3,0.901636435,0.390975656,0.352517897
1,1,0,0,0,everyone,0,0,Racing,0,0,1.11,4.2,0.042028452,0.117151715,0.004923705
1,1,0,0,0,7+,0,0,Simulation,0,0,0.08,3.1,-0.351480981,-2.894911641,1.017506382
0,0,0,0,0,everyone,0,1,Word,0,0,0.02,4.5,-0.37440386,0.938623539,-0.351424276
1,1,0,0,0,everyone,0,0,Trivia,0,0,0.02,4.1,-0.37440386,-0.156672227,0.058658687
1,0,0,0,0,everyone,0,0,Simulation,0,1,0.55,4.1,-0.171918424,-0.156672227,0.026934842
0,1,0,0,0,everyone,0,0,Board,0,0,0.07,3.1,-0.355301461,-2.894911641,1.028566334
0,1,0,0,0,everyone,0,0,Educational,0,1,0.05,4.6,-0.36294242,1.21244748,-0.440048623
1,1,0,0,0,everyone,0,0,Adventure,0,0,2.4,4.1,0.534870362,-0.156672227,-0.083799331
1,1,0,0,0,everyone,0,0,Educational,0,1,0.48,4,-0.198661784,-0.430496168,0.085523137
1,1,0,0,0,everyone,0,0,Educational,0,1,0.06,4.7,-0.35912194,1.486271422,-0.533752677
0,1,0,0,0,everyone,0,0,Simulation,0,0,0.2,3.9,-0.305635221,-0.70432011,0.215265033
1,1,0,0,1,everyone,0,0,Simulation,0,1,0.93,4.2,-0.026740187,0.117151715,-0.003132659
1,1,0,0,0,7+,0,0,Action,0,1,4.56,4.4,1.360094026,0.664799597,0.904189961
1,1,0,0,1,12+,0,0,Simulation,0,0,0.34,4.3,-0.252148503,0.390975656,-0.098583926
1,1,0,0,0,16+,0,0,Action,0,1,1.63,4.4,0.240693408,0.664799597,0.160012881
1,1,0,0,0,everyone,0,0,Educational,0,1,0.55,4.1,-0.171918424,-0.156672227,0.026934842
1,1,0,0,0,everyone,0,0,Puzzle,0,1,1.17,4.5,0.064951331,0.938623539,0.060964849
0,1,0,0,0,everyone,0,0,Casual,0,1,0.09,4.2,-0.347660501,0.117151715,-0.040729024
0,1,0,0,0,everyone,0,0,Word,0,1,0.03,4.4,-0.37058338,0.664799597,-0.246363682
0,1,0,0,0,everyone,0,0,Puzzle,0,1,0.05,3.9,-0.36294242,-0.70432011,0.255627645
1,1,0,0,1,12+,0,0,Simulation,0,0,0.1,4.3,-0.343840021,0.390975656,-0.134433078
1,0,1,0,1,12+,0,0,Casino,0,0,0.06,4.4,-0.35912194,0.664799597,-0.238744121
1,1,0,0,1,everyone,0,0,Adventure,0,0,0.11,4.3,-0.340019541,0.390975656,-0.132939363
1,1,0,0,0,everyone,0,0,Word,0,1,0.76,4.8,-0.091688346,1.760095363,-0.161380232
1,1,0,0,1,everyone,0,0,Casual,0,1,0.29,4.2,-0.271250902,0.117151715,-0.031777508
1,1,0,0,0,everyone,0,0,Music,0,0,0.25,3.3,-0.286532822,-2.347263758,0.672568108
1,1,0,0,0,everyone,0,0,Word,0,1,0.02,4,-0.37440386,-0.430496168,0.161179427
1,1,0,0,0,12+,0,0,Adventure,0,1,0.71,4.5,-0.110790745,0.938623539,-0.103990801
1,0,0,0,0,12+,0,0,Puzzle,0,1,0.09,4.3,-0.347660501,0.390975656,-0.135926792
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.08,3.4,-0.351480981,-2.073439817,0.72877466
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.27,4.5,-0.278891862,0.938623539,-0.261774466
1,1,0,0,0,12+,0,0,Action,0,1,0.92,3.8,-0.030560667,-0.978144051,0.029892734
1,1,0,0,0,18+,0,0,Simulation,0,1,0.5,4,-0.191020824,-0.430496168,0.082233733
1,1,0,0,0,16+,0,0,Sports,0,1,0.76,4.2,-0.091688346,0.117151715,-0.010741447
0,1,0,0,0,everyone,0,0,Simulation,0,1,0.4,3.8,-0.229225623,-0.978144051,0.224215679
1,1,0,0,0,everyone,0,0,Racing,0,1,0.29,4,-0.271250902,-0.430496168,0.116772474
1,1,0,0,0,everyone,0,0,Racing,0,1,1.25,4.2,0.095515171,0.117151715,0.011189766
1,0,0,0,0,16+,0,0,Casual,0,1,0.15,4.2,-0.324737621,0.117151715,-0.038043569
0,1,0,0,0,everyone,0,0,Racing,0,0,0.14,4.1,-0.328558101,-0.156672227,0.051475929
1,1,0,0,0,everyone,0,0,Racing,0,1,0.14,4,-0.328558101,-0.430496168,0.141443004
1,1,0,0,0,7+,0,0,Action,0,1,0.41,4.5,-0.225405143,0.938623539,-0.211570573
0,1,0,0,0,everyone,0,0,Puzzle,0,0,0.03,4.1,-0.37058338,-0.156672227,0.058060123
0,1,0,0,1,everyone,0,0,Card,0,0,0.01,4.1,-0.37822434,-0.156672227,0.05925725
0,1,0,0,0,everyone,0,0,Board,0,0,0.29,3.5,-0.271250902,-1.799615875,0.48814743
1,1,0,0,0,16+,0,0,Action,0,1,0.18,3.4,-0.313276181,-2.073439817,0.649559308
1,1,0,0,0,16+,0,0,Simulation,0,1,0.29,4.3,-0.271250902,0.390975656,-0.106052499
1,1,0,0,1,everyone,0,0,Word,1,1,0.04,4.5,-0.3667629,0.938623539,-0.344252291
0,1,0,0,0,everyone,0,0,Educational,0,1,0.02,3.8,-0.37440386,-0.978144051,0.366220909
1,1,0,0,1,everyone,0,0,Sports,0,0,0.34,4.2,-0.252148503,0.117151715,-0.029539629
0,1,0,0,0,everyone,0,0,Educational,0,1,0.17,4.3,-0.317096661,0.390975656,-0.123977075
1,1,0,0,1,everyone,0,0,Racing,0,0,4.93,4.4,1.501451784,0.664799597,0.998164541
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.1,4.4,-0.343840021,0.664799597,-0.228584707
1,1,0,0,0,12+,0,0,Role Playing,0,1,0.03,4.4,-0.37058338,0.664799597,-0.246363682
1,0,0,0,1,7+,0,0,Strategy,0,0,0.01,4,-0.37822434,-0.430496168,0.162824129
1,0,0,0,0,everyone,0,1,Casual,0,0,0.01,4.7,-0.37822434,1.486271422,-0.562144028
1,0,0,0,1,12+,0,0,Role Playing,1,1,0.79,3.8,-0.080226906,-0.978144051,0.078473471
1,1,0,0,0,7+,0,0,Role Playing,0,0,0.05,4.1,-0.36294242,-0.156672227,0.056862997
1,1,0,0,0,7+,0,0,Role Playing,0,1,0.17,4.2,-0.317096661,0.117151715,-0.037148418
1,1,0,0,0,everyone,0,0,Adventure,0,0,0.14,3.8,-0.328558101,-0.978144051,0.321377152
1,0,0,0,0,7+,0,1,Puzzle,0,1,0.07,4.4,-0.355301461,0.664799597,-0.236204268
1,0,0,0,1,12+,0,0,Adventure,0,1,0.24,3.7,-0.290353302,-1.251967993,0.36351304
0,0,0,0,0,7+,0,1,Puzzle,0,0,0.03,4.9,-0.37058338,2.033919304,-0.753736691
1,1,0,0,0,everyone,0,0,Card,0,0,0.04,4.5,-0.3667629,0.938623539,-0.344252291
1,0,0,0,0,7+,0,0,Role Playing,1,1,0.54,4.4,-0.175738904,0.664799597,-0.116831153
1,0,0,0,1,7+,0,0,Role Playing,0,1,0.15,4.2,-0.324737621,0.117151715,-0.038043569
1,0,0,0,0,12+,0,0,Action,0,1,0.46,3.8,-0.206302743,-0.978144051,0.201793801
1,0,0,0,1,7+,0,0,Card,0,0,0.07,3.9,-0.355301461,-0.70432011,0.250245964
1,1,0,0,1,everyone,0,0,Role Playing,0,1,0.19,3.9,-0.309455701,-0.70432011,0.217955874
1,1,0,0,0,everyone,0,0,Casual,0,1,0.47,4.3,-0.202482263,0.390975656,-0.079165636
1,1,0,0,0,12+,0,0,Role Playing,0,1,0.07,4.7,-0.355301461,1.486271422,-0.528074407
1,0,0,0,1,everyone,0,0,Card,0,1,0.05,4.4,-0.36294242,0.664799597,-0.241283975
1,1,0,0,0,12+,0,0,Role Playing,0,0,0.03,4.1,-0.37058338,-0.156672227,0.058060123
1,1,0,0,0,12+,0,0,Simulation,0,0,0.07,4.1,-0.355301461,-0.156672227,0.055665871
1,0,0,0,0,everyone,0,0,Strategy,0,0,0.02,4,-0.37440386,-0.430496168,0.161179427
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.9,4.5,-0.038201627,0.938623539,-0.035856946
1,1,0,0,0,everyone,0,0,Arcade,0,1,0.05,2.9,-0.36294242,-3.442559524,1.249450886
0,1,0,0,0,7+,0,0,Role Playing,0,0,0.02,4.6,-0.37440386,1.21244748,-0.453945017
1,1,0,0,0,everyone,0,0,Simulation,0,0,0.02,4,-0.37440386,-0.430496168,0.161179427
1,1,0,0,0,12+,0,0,Role Playing,0,0,0.11,3.9,-0.340019541,-0.70432011,0.2394826
1,1,0,0,1,12+,0,0,Role Playing,0,0,0.15,3.8,-0.324737621,-0.978144051,0.317640172
1,0,0,0,1,7+,0,0,Strategy,0,1,0.2,4.1,-0.305635221,-0.156672227,0.047884551
1,0,0,0,1,everyone,0,0,Strategy,0,1,0.23,4.2,-0.294173782,0.117151715,-0.034462963
1,1,0,0,0,everyone,0,0,Casual,0,1,0.03,4,-0.37058338,-0.430496168,0.159534725
0,1,0,0,0,everyone,0,0,Puzzle,0,0,0.17,4.3,-0.317096661,0.390975656,-0.123977075
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.24,4.4,-0.290353302,0.664799597,-0.193026758
1,1,0,0,0,everyone,0,0,Strategy,0,0,0.13,4.4,-0.332378581,0.664799597,-0.220965147
1,0,0,0,0,everyone,0,0,Adventure,0,1,0.22,3.9,-0.297994262,-0.70432011,0.209883351
1,1,0,0,0,12+,0,0,Casino,0,0,0.16,4.6,-0.320917141,1.21244748,-0.389095179
0,1,0,0,0,everyone,0,0,Puzzle,0,0,0.03,4.1,-0.37058338,-0.156672227,0.058060123
1,1,0,0,1,7+,0,0,Role Playing,0,1,0.2,4.5,-0.305635221,0.938623539,-0.286876413
1,1,0,0,0,everyone,0,0,Arcade,0,0,0.17,4.4,-0.317096661,0.664799597,-0.210805733
1,1,0,0,0,12+,0,0,Casino,0,1,0.53,4.3,-0.179559384,0.390975656,-0.070203348
1,1,0,0,0,everyone,0,0,Educational,0,1,1.64,4.2,0.244513888,0.117151715,0.028645221
1,1,0,0,0,12+,0,0,Puzzle,0,1,0.32,3.8,-0.259789462,-0.978144051,0.254111517
1,1,0,0,0,12+,0,0,Simulation,0,0,0.18,3.9,-0.313276181,-0.70432011,0.220646714
1,0,0,0,0,everyone,0,0,Puzzle,0,1,0.08,4.5,-0.351480981,0.938623539,-0.329908322
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.03,3.5,-0.37058338,-1.799615875,0.666907734
0,0,0,0,0,everyone,0,0,Simulation,0,0,0.2,3.8,-0.305635221,-0.978144051,0.298955274
1,1,0,0,0,everyone,0,0,Racing,0,0,0.15,4.7,-0.324737621,1.486271422,-0.482648246
1,1,0,0,0,7+,0,0,Puzzle,0,1,0.47,4.5,-0.202482263,0.938623539,-0.190054619
1,0,0,0,0,16+,0,0,Simulation,0,0,0.06,3.9,-0.35912194,-0.70432011,0.252936804
1,1,0,0,0,everyone,0,0,Educational,0,1,0.45,3.9,-0.210123223,-0.70432011,0.147994012
1,0,0,0,0,everyone,0,0,Puzzle,0,0,0.04,3.9,-0.3667629,-0.70432011,0.258318486
0,1,0,0,0,everyone,0,0,Trivia,0,0,0.05,4.1,-0.36294242,-0.156672227,0.056862997
1,1,0,0,0,everyone,0,0,Card,0,0,0.61,4.6,-0.148995544,1.21244748,-0.180649272
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.2,4,-0.305635221,-0.430496168,0.131574792
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.07,4.6,-0.355301461,1.21244748,-0.43078436
1,1,0,0,1,everyone,0,0,Puzzle,0,0,0.17,4.6,-0.317096661,1.21244748,-0.384463048
0,0,0,0,0,everyone,0,0,Educational,0,1,1.21,4.1,0.080233251,-0.156672227,-0.012570322
1,0,0,0,1,12+,0,0,Role Playing,0,1,0.29,4.4,-0.271250902,0.664799597,-0.180327491
1,0,0,0,1,12+,0,0,Role Playing,0,1,0.13,4.4,-0.332378581,0.664799597,-0.220965147
1,1,0,0,0,12+,0,0,Casino,0,1,0.03,4.7,-0.37058338,1.486271422,-0.550787487
1,1,0,0,0,everyone,0,0,Strategy,0,1,0.11,3.9,-0.340019541,-0.70432011,0.2394826
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.13,3.8,-0.332378581,-0.978144051,0.325114132
1,1,0,0,0,7+,0,0,Action,0,1,0.45,4.5,-0.210123223,0.938623539,-0.197226603
1,1,0,0,0,everyone,0,0,Puzzle,0,1,1.43,4.5,0.164283809,0.938623539,0.154200651
0,1,0,0,1,everyone,0,0,Puzzle,0,1,0.77,4.4,-0.087867866,0.664799597,-0.058414522
1,1,0,0,1,12+,0,0,Role Playing,0,1,0.68,4.2,-0.122252185,0.117151715,-0.014322053
0,1,0,0,0,everyone,0,0,Simulation,0,1,0.09,3.6,-0.347660501,-1.525791934,0.530457588
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.1,3.4,-0.343840021,-2.073439817,0.71293159
1,1,0,0,0,everyone,0,0,Role Playing,0,0,0.09,4.2,-0.347660501,0.117151715,-0.040729024
0,1,0,0,0,everyone,0,0,Casual,0,1,0.37,3.9,-0.240687063,-0.70432011,0.169520738
1,1,0,0,0,12+,0,0,Role Playing,0,0,0.3,4.5,-0.267430422,0.938623539,-0.251016489
0,0,0,0,0,everyone,0,0,Role Playing,0,0,0.03,4.7,-0.37058338,1.486271422,-0.550787487
1,1,0,0,0,everyone,0,0,Role Playing,0,0,0.39,4.3,-0.233046103,0.390975656,-0.091115353
1,0,0,0,0,everyone,0,0,Role Playing,0,0,0.05,4.5,-0.36294242,0.938623539,-0.340666299
0,1,0,0,0,everyone,0,0,Simulation,0,0,0.05,4.6,-0.36294242,1.21244748,-0.440048623
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.39,4.2,-0.233046103,0.117151715,-0.027301751
0,1,0,0,0,7+,0,1,Arcade,0,1,0.01,4.6,-0.37822434,1.21244748,-0.458577148
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.1,4.6,-0.343840021,1.21244748,-0.416887967
1,1,0,0,0,everyone,0,0,Educational,0,1,1.23,4.3,0.087874211,0.390975656,0.034356677
1,1,0,0,0,12+,0,0,Board,0,1,0.2,3.6,-0.305635221,-1.525791934,0.466335756
0,1,0,0,0,everyone,0,0,Music,0,0,0.44,4.2,-0.213943703,0.117151715,-0.025063872
1,1,0,0,0,everyone,0,0,Racing,0,1,0.08,4.2,-0.351480981,0.117151715,-0.041176599
0,1,0,0,0,everyone,0,0,Casual,0,0,0.01,3.2,-0.37822434,-2.6210877,0.991359165
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.08,3.6,-0.351480981,-1.525791934,0.536286845
0,1,0,0,0,everyone,0,0,Puzzle,0,1,0.19,4.1,-0.309455701,-0.156672227,0.048483114
0,1,0,0,0,everyone,0,0,Card,0,0,0.42,4.2,-0.221584663,0.117151715,-0.025959023
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.78,4.8,-0.084047386,1.760095363,-0.147931414
1,1,0,0,0,everyone,0,0,Educational,0,1,0.38,4.5,-0.236866583,0.938623539,-0.22232855
1,1,0,0,0,everyone,0,0,Arcade,0,1,0.07,4.1,-0.355301461,-0.156672227,0.055665871
1,1,0,0,0,everyone,0,0,Word,0,1,0.01,4.2,-0.37822434,0.117151715,-0.04430963
1,1,0,0,0,12+,0,0,Casual,0,1,0.11,4.3,-0.340019541,0.390975656,-0.132939363
1,1,0,0,0,everyone,0,0,Simulation,0,0,0.52,4,-0.183379864,-0.430496168,0.078944329
1,1,0,0,0,everyone,0,0,Casual,0,1,0.08,4.4,-0.351480981,0.664799597,-0.233664414
1,1,0,0,0,12+,0,0,Role Playing,0,1,0.63,4.2,-0.141354585,0.117151715,-0.016559932
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.07,4,-0.355301461,-0.430496168,0.152955917
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.13,4.1,-0.332378581,-0.156672227,0.052074492
1,1,0,0,0,everyone,0,0,Casual,0,1,2.79,3.9,0.683869079,-0.70432011,-0.481662745
1,1,0,0,0,12+,0,0,Simulation,0,1,0.04,3.6,-0.3667629,-1.525791934,0.559603875
1,1,0,0,0,everyone,0,0,Casual,0,1,0.24,4.1,-0.290353302,-0.156672227,0.045490298
1,1,0,0,0,everyone,0,0,Casual,0,1,0.93,4,-0.026740187,-0.430496168,0.011511548
1,0,0,0,0,everyone,0,0,Casual,0,1,0.02,3.7,-0.37440386,-1.251967993,0.468741649
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.78,4.4,-0.084047386,0.664799597,-0.055874668
1,1,0,0,0,16+,0,0,Action,0,1,0.1,3.3,-0.343840021,-2.347263758,0.807083219
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.15,4.2,-0.324737621,0.117151715,-0.038043569
1,1,0,0,0,everyone,0,0,Casual,0,0,0.58,4,-0.160456984,-0.430496168,0.069076117
1,0,0,0,0,7+,0,1,Role Playing,0,0,0.07,4,-0.355301461,-0.430496168,0.152955917
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.01,4.8,-0.37822434,1.760095363,-0.665710907
0,0,0,0,0,everyone,0,1,Puzzle,0,0,0.04,4.4,-0.3667629,0.664799597,-0.243823828
1,0,0,0,1,everyone,0,0,Action,0,0,0.13,4.1,-0.332378581,-0.156672227,0.052074492
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.06,4.3,-0.35912194,0.390975656,-0.140407936
1,1,0,0,0,7+,0,1,Role Playing,0,1,0.08,3.5,-0.351480981,-1.799615875,0.632530753
0,0,0,0,0,everyone,0,1,Puzzle,0,1,0.02,4.3,-0.37440386,0.390975656,-0.146382795
1,0,0,0,1,12+,0,0,Simulation,0,0,0.07,4.2,-0.355301461,0.117151715,-0.041624175
1,1,0,0,0,everyone,0,0,Adventure,0,0,0.06,4.4,-0.35912194,0.664799597,-0.238744121
