Purchases,Ads,SharesInfo,SharesLocation,UsersInteract,AgeRating,Category,PaidApp,Rating,EditorsChoice,RelativeDownloadsPerformance,CompanyIsExperienced,PC1,Cluster
1,0,0,0,0,1,14,0,4.2,0,0.22045121,1,-0.23971558439420318,1
1,1,0,0,0,3,0,0,4.2,0,4.19182332,1,0.8301911216456807,2
1,1,0,0,0,3,12,0,3.1,0,0.08761916,0,-2.3143637986894707,3
1,1,0,0,1,3,0,0,4.4,0,0.48506819,0,0.20227579498638026,2
1,1,0,0,0,0,9,0,4.6,0,0.40827245,1,0.552288949074113,2
1,1,0,0,1,3,0,0,4.4,0,9.45952738,1,2.620038171441772,2
0,1,0,0,0,0,2,0,3.6,0,0.40696324,1,-1.3015752334113921,3
1,1,0,0,0,0,2,0,3.8,0,0.34646693,0,-0.9471709346566264,3
1,1,0,0,0,0,2,0,4.3,0,0.11561438,0,-0.08260798203148682,1
0,1,0,0,0,3,9,0,4.3,0,0.20742921,1,-0.057872626187203666,1
1,1,0,0,0,0,2,0,4.1,0,3.01517341,1,0.3278448413522792,2
1,0,0,0,0,3,0,0,3.9,0,0.20575955,1,-0.7997270306156307,1
1,1,0,0,0,3,0,0,3.8,0,0.06345725,1,-1.0234151006827108,3
0,1,0,0,0,0,9,0,4.1,0,0.07935462,1,-0.46307883040078085,1
1,1,0,0,1,3,0,0,3.9,0,0.15123206,1,-0.8144169981126637,1
0,1,0,0,0,0,3,0,4.5,0,0.0913635,0,0.28156100951614427,2
1,1,0,0,0,0,0,0,4.5,0,0.21504594,0,0.3148816524350409,2
1,1,0,0,0,3,9,0,4.4,0,0.88664775,1,0.3104632557309101,2
0,1,0,0,0,3,4,0,4.4,0,0.05177813,1,0.08554537335524691,1
0,1,0,0,0,2,12,0,3.9,0,2.26501387,0,-0.24495403393222467,1
1,1,0,0,0,0,2,0,4.6,0,0.63829707,0,0.614258685647671,2
1,0,0,0,0,0,8,0,4.4,1,0.29183673,1,0.15021831229637927,1
1,1,0,0,0,0,2,0,4.7,0,0.19029932,1,0.678917089247492,2
1,1,0,0,0,0,6,0,4.4,0,0.19155577,1,0.1232021403990253,1
1,1,0,0,0,3,12,0,4.5,0,0.08604371,1,0.2801278325591444,2
1,1,0,0,0,0,9,0,3.8,0,0.13975015,1,-1.0028614272740437,3
0,1,0,0,0,0,12,0,4.3,0,0.01923882,0,-0.10857202042585164,1
1,1,0,0,0,1,6,0,4.7,0,0.20285967,1,0.6823009078177463,2
1,1,0,0,0,1,6,0,4.8,0,0.21773363,1,0.8716591715284198,2
0,1,0,0,0,0,15,0,4.5,0,0.02525753,1,0.26375174393909634,2
1,1,0,0,0,0,6,0,4.6,0,0.03035021,1,0.45047488387496576,2
1,1,0,0,0,0,6,0,4.5,0,0.20766647,1,0.31289358780112275,2
1,1,0,0,0,0,6,0,3.9,0,0.04218068,0,-0.843795963249452,1
1,1,0,0,0,0,2,0,4.6,0,0.02384704,1,0.4487228986666301,2
1,1,0,0,0,1,12,0,4.2,0,0.26720763,1,-0.2271191804504747,1
1,1,0,0,0,0,10,0,3.8,0,0.82578224,1,-0.8180410897888318,1
1,1,0,0,0,1,0,0,4.1,0,0.81779047,1,-0.2641406684728467,1
1,1,0,0,0,3,10,0,4.5,0,0.45661978,1,0.3799628043041883,2
1,1,0,0,0,3,10,0,4.3,0,0.58293026,1,0.04328915880604838,1
1,1,0,0,0,3,10,0,4.5,0,0.19599338,1,0.3097488013330507,2
1,1,1,0,0,1,14,0,4.1,0,0.59781897,1,-0.323402046270973,1
0,1,0,0,0,3,10,0,4.3,0,0.84966174,1,0.11514789962898862,1
1,1,0,0,0,2,10,0,4.3,0,2.41996821,1,0.5381959989396365,2
1,1,0,0,1,1,0,0,4.0,0,0.72775509,0,-0.47374777944993257,1
1,1,0,0,0,1,11,0,4.2,0,0.19970251,1,-0.2453053837523927,1
1,1,0,0,0,2,0,0,4.3,0,0.2845996,0,-0.03708255276124271,1
1,1,0,0,0,3,9,0,4.2,0,0.94022168,1,-0.04580596541808589,1
1,1,0,0,0,0,9,0,4.3,0,0.27613665,1,-0.03936251210705185,1
0,1,0,0,0,0,9,0,4.4,0,1.60247693,0,0.5033110722657932,2
0,1,0,0,0,0,13,0,4.4,0,0.00522391,0,0.07300344306192671,1
0,1,0,0,0,0,13,0,4.1,0,0.06158689,1,-0.46786554213455145,1
1,1,0,0,0,0,13,0,4.5,0,0.1706569,1,0.30292303202496,2
0,1,0,0,0,0,13,0,3.9,0,0.06505978,1,-0.8376322239069411,1
1,1,0,0,0,0,13,0,4.1,0,0.02119432,0,-0.47874749434657554,1
0,1,0,0,0,0,2,0,4.2,0,0.02903461,1,-0.2912841350902381,1
1,1,0,0,0,0,14,0,3.8,0,0.03624071,0,-1.0307473671776786,3
1,1,0,0,0,3,5,0,4.3,0,0.03512727,0,-0.10429159574321477,1
1,1,0,0,0,0,13,0,4.0,0,0.10040574,0,-0.6427587051460296,1
1,1,0,0,0,0,12,0,3.8,0,0.01253537,0,-1.0371336995415215,3
0,1,0,0,0,0,2,0,4.1,0,2.17314198,1,0.10099753299130239,1
0,1,0,0,0,3,12,0,4.0,0,0.48822739,0,-0.5382776913831434,1
1,1,0,0,1,2,6,0,4.2,0,0.01245869,0,-0.29574976749021503,1
0,1,0,0,0,0,3,0,4.5,0,0.01170879,1,0.2601016483593116,2
0,1,0,0,0,0,12,0,4.1,0,0.06462547,0,-0.4670469340996476,1
0,1,0,0,0,3,4,0,4.3,0,0.30654168,1,-0.03117125110372479,1
0,1,0,0,0,3,4,0,4.1,0,0.06614631,1,-0.46663721250475687,1
1,1,0,0,0,0,15,0,4.8,0,0.04115346,0,0.824087626278115,2
1,1,0,0,0,0,13,0,4.1,0,0.44290634,1,-0.3651362522573457,1
1,1,0,0,0,0,13,0,4.0,0,0.26452868,1,-0.5985431974430808,1
1,1,0,0,0,0,6,0,4.4,0,0.48737954,1,0.20289848376912564,2
1,1,0,1,1,1,6,0,4.5,0,0.07633404,1,0.27751200086201494,2
1,1,0,0,0,1,14,0,4.3,0,0.1540397,1,-0.07225601641078647,1
1,1,0,0,0,0,6,0,4.4,0,1.22456869,0,0.4015007787338355,2
1,1,0,0,0,0,13,0,4.0,0,0.32934429,1,-0.5810815610427924,1
1,1,0,0,0,0,6,0,4.8,0,0.26214641,0,0.8836241876084351,2
0,0,0,0,0,0,4,0,4.5,0,0.00556765,0,0.25844719577044817,2
0,1,0,0,0,0,9,0,4.4,0,0.27086926,0,0.1445695752502579,1
1,1,0,0,0,0,9,0,4.4,0,0.05831086,0,0.08730532216944854,1
1,1,0,0,0,0,9,0,4.6,0,0.08344421,0,0.4647786622863225,2
0,0,0,0,0,0,8,0,4.5,0,0.01958698,0,0.26222407055471175,2
1,1,0,1,1,0,6,0,4.3,0,1.24528528,1,0.2217307800010921,2
1,1,0,0,1,0,6,0,4.0,0,0.26964489,0,-0.5971648659151121,1
1,1,0,0,0,1,12,0,4.5,0,0.13738308,0,0.2939589052275938,2
1,1,0,0,0,0,9,0,4.0,0,0.01811188,0,-0.6649290659788017,1
1,1,0,0,0,0,6,0,4.4,0,0.67535046,1,0.2535387517364823,2
0,1,0,0,0,0,12,0,3.1,0,0.19466203,1,-2.285525935786023,3
1,1,0,0,0,0,10,0,4.0,0,0.16316128,1,-0.6258520614905316,1
1,1,0,0,0,0,10,0,4.3,0,0.291589,0,-0.035199574857367785,1
1,0,0,0,0,3,0,0,4.0,0,0.28731634,0,-0.5924040924754134,1
1,1,0,0,0,0,9,0,4.6,0,0.39523901,1,0.5487776777873816,2
1,1,0,0,0,3,4,0,4.4,0,0.06260459,0,0.08846207363813036,1
1,1,0,0,0,0,14,0,4.5,0,0.11321938,0,0.2874490884799669,2
1,1,0,0,0,1,11,0,4.5,0,0.07262424,0,0.27651256293775883,2
1,1,0,0,0,3,11,0,4.3,0,0.06837928,1,-0.09533334466452008,1
1,1,0,0,0,0,12,0,3.8,0,0.22032255,1,-0.9811548360269876,3
1,1,0,0,0,0,7,0,4.4,0,3.71913449,0,1.0735487772976737,2
1,1,0,0,0,0,9,0,4.6,0,0.03122406,0,0.45071030325879,2
0,1,0,0,0,0,9,0,4.7,0,0.02684543,0,0.6348818268254811,2
1,1,0,0,0,0,0,0,4.6,0,0.52561014,0,0.5839002858929709,2
1,1,0,0,0,0,9,0,4.5,0,0.02847962,1,0.26461979044871026,2
1,1,0,0,0,0,6,0,3.5,0,0.00978249,0,-1.5939287811337632,3
1,0,0,0,0,2,6,0,4.9,0,0.0141219,0,1.0021563417857415,2
0,1,0,0,0,0,7,0,4.4,0,0.20660711,1,0.12725704363016233,1
1,1,0,0,0,0,15,0,3.9,0,0.26809038,1,-0.7829348058724217,1
0,1,0,0,0,2,7,0,3.0,0,0.36712455,1,-2.4244148527101763,3
1,0,0,0,0,0,9,0,4.2,0,0.09798701,0,-0.27270802761046214,1
0,0,0,0,1,1,11,0,4.3,0,0.06063527,0,-0.09741961812395676,1
1,1,0,0,0,0,7,0,4.4,0,0.05010449,1,0.08509448670703079,1
1,1,0,0,1,3,14,0,4.2,0,0.81876114,1,-0.07852801781353001,1
1,1,0,0,0,3,14,0,4.6,0,0.07260838,0,0.4618594376804698,2
1,1,0,0,0,3,12,0,4.5,0,0.83461805,1,0.4817973523502224,2
1,1,0,0,1,3,12,0,3.6,0,0.04747569,1,-1.3984229046518615,3
1,1,0,0,0,0,6,0,4.1,0,0.06424708,1,-0.4671488741816357,1
1,0,0,0,1,0,6,0,4.2,0,0.38268745,1,-0.19600836272599845,1
1,1,0,0,0,3,12,0,4.2,0,0.2369046,1,-0.23528296216427833,1
1,1,0,0,0,0,6,0,4.0,0,0.1611185,0,-0.6264023962263425,1
0,1,0,0,0,0,3,0,4.7,0,0.28417051,1,0.7042064383447602,2
0,1,0,0,0,0,4,0,4.2,0,0.16671392,0,-0.254192668218869,1
1,1,0,0,0,0,6,0,4.8,0,0.12915302,1,0.8477951300739655,2
1,1,0,0,0,0,12,0,3.9,0,0.95907288,0,-0.5967808041749569,1
1,1,0,0,1,3,5,0,4.2,0,0.05410229,1,-0.2845307817921857,1
1,0,0,0,0,0,12,1,3.9,0,0.00277701,1,-0.8544115010554981,1
1,1,0,1,1,3,0,0,4.5,0,0.31740268,0,0.3424570494265814,2
1,1,0,0,1,1,14,0,4.4,0,0.55996551,1,0.22245349244531085,2
1,0,0,0,0,0,2,0,4.6,0,0.13686202,1,0.47916967666572385,2
1,0,0,0,1,3,5,0,4.5,0,0.88696326,0,0.49589940314194886,2
0,0,0,0,1,0,7,0,4.7,0,0.39973328,0,0.735339603197334,2
1,1,0,0,0,0,1,0,3.6,0,0.31347939,0,-1.326760231253719,3
1,0,0,0,0,1,6,0,4.3,0,0.68267073,1,0.07015972010345599,1
1,1,0,0,0,0,6,0,4.0,0,0.01985397,1,-0.6644597385720772,1
1,1,0,0,0,0,6,0,4.2,0,0.45331076,1,-0.17698210407310844,1
1,0,0,0,0,0,11,0,4.3,0,0.04441194,0,-0.10179026108576625,1
0,0,0,0,0,0,1,1,4.2,0,0.01098787,1,-0.2961460134570472,1
0,0,0,0,0,0,9,0,4.5,0,0.03077133,0,0.2652371881211985,2
1,1,0,0,0,0,12,0,4.4,0,0.45840706,0,0.19509315861096352,2
1,1,0,0,0,0,15,0,4.3,0,0.99086312,1,0.1531882290616506,1
0,1,0,0,0,3,4,0,3.5,0,0.05138975,0,-1.5827195856061387,3
1,0,0,0,0,0,7,0,4.6,0,0.38436524,0,0.5458482319634457,2
1,1,0,0,0,1,1,0,4.3,0,0.16532632,0,-0.06921534681548028,1
1,1,0,0,0,2,0,0,4.0,0,0.05303388,1,-0.6555209115794083,1
1,1,0,0,0,0,10,0,4.4,0,1.02974244,0,0.34901365196403933,2
1,1,0,0,0,3,10,0,4.2,0,0.75794354,1,-0.09491257113237056,1
1,1,1,0,0,0,2,0,4.5,0,0.19089907,0,0.3083763697701856,2
1,1,0,0,0,3,2,0,3.6,0,0.22724737,0,-1.349991551290704,3
1,1,0,0,0,0,10,0,3.7,0,0.09490402,1,-1.200294337426641,3
1,1,0,0,0,3,1,0,4.2,0,0.30728142,1,-0.21632310910035535,1
1,1,0,0,0,2,12,0,4.1,0,0.24760106,1,-0.41775243200812634,1
0,1,0,0,0,3,2,0,4.2,0,0.09130986,0,-0.2745068838657714,1
1,1,0,0,1,0,10,0,4.3,0,0.22475232,1,-0.05320569721527542,1
1,1,0,0,0,3,12,0,3.9,0,0.31036045,1,-0.7715470461498066,1
1,1,0,0,0,3,12,0,3.9,0,0.41267555,1,-0.7439828671741071,1
1,1,0,0,0,3,0,0,3.8,0,0.99647194,0,-0.7720564654263629,1
0,1,0,0,0,0,2,0,4.3,0,0.07524455,0,-0.09348380797837612,1
1,1,0,0,0,1,12,0,3.7,0,0.31212667,1,-1.1417735130109314,3
1,1,0,0,0,0,2,0,4.5,0,0.07165148,1,0.27625049672524066,2
1,1,0,0,0,3,0,0,4.3,0,0.07511666,0,-0.0935182621581521,1
0,1,0,0,0,0,0,0,4.0,0,0.08247128,1,-0.6475903347419792,1
1,1,0,0,0,0,9,0,4.8,0,0.01245636,1,0.8163564898135707,2
1,1,0,0,0,3,12,0,4.2,0,0.27733733,0,-0.22439019065551638,1
1,1,0,0,1,1,0,0,4.2,0,0.39109726,1,-0.1937427195512214,1
1,1,0,0,1,3,0,0,4.2,1,3.86206181,0,0.7413517882438962,2
1,0,0,0,0,0,9,0,3.7,0,0.00543582,0,-1.224397499886861,3
1,1,0,0,0,3,12,0,4.0,0,0.63058973,1,-0.4999245937547447,1
1,1,0,0,0,0,12,0,4.0,0,0.81840527,1,-0.4493261859050954,1
1,0,0,0,0,0,3,0,4.2,0,0.00894347,1,-0.296696784628633,1
0,1,0,0,0,0,9,0,4.3,0,0.13346955,0,-0.07779771354206999,1
1,1,0,0,0,0,9,0,4.5,0,0.17725185,0,0.3046997432057708,2
0,0,0,0,0,1,1,1,4.5,0,0.02050345,1,0.26247097197108,2
1,1,0,0,0,0,15,0,4.5,0,0.05675306,1,0.27223679087600505,2
1,1,0,0,1,0,13,0,4.3,0,0.01254122,0,-0.1103763860093055,1
1,0,0,0,0,0,10,1,4.6,0,0.01260498,1,0.4456942337491783,2
1,1,0,0,0,3,9,0,4.1,0,0.11115406,0,-0.4545119086513322,1
1,1,0,0,0,1,14,0,4.7,1,0.23895004,1,0.692023826702439,2
1,0,0,0,0,3,0,0,3.9,0,0.37526371,1,-0.754061796418864,1
1,1,0,0,0,3,0,0,4.2,0,0.43891743,0,-0.18085973625229118,1
1,1,0,0,0,3,0,0,3.8,0,0.05822871,1,-1.024823694451779,3
1,1,0,0,0,3,2,0,4.2,0,1.12034925,1,0.002721266417076673,1
1,1,0,0,0,0,6,0,4.5,0,0.03616683,0,0.2666907617155496,2
1,1,0,0,0,0,3,0,3.9,0,0.21546848,1,-0.7971113982780527,1
1,1,0,0,0,0,9,0,3.8,0,0.15614601,1,-0.9984443039022193,3
1,0,0,0,0,1,2,1,4.1,0,0.05622857,1,-0.46930909925846626,1
1,1,0,0,0,0,12,0,4.1,0,0.02724927,1,-0.47711626175735944,1
1,1,0,0,0,0,9,0,4.1,0,0.06788581,1,-0.4661685828564622,1
0,1,0,0,0,0,1,0,4.4,0,0.0937394,1,0.09684994087585384,1
1,1,0,0,1,1,14,0,4.5,0,0.83544263,1,0.4820194981595876,2
1,1,0,0,0,3,11,0,4.7,1,0.81532602,0,0.847302281886612,2
1,1,0,0,0,0,2,0,4.6,0,0.08320623,0,0.464714549332197,2
1,0,0,0,0,0,9,0,4.7,0,0.28301719,1,0.7038957284016898,2
1,0,0,0,1,3,11,0,4.4,0,0.28493901,1,0.14836003342449963,1
1,0,0,0,1,3,11,0,4.4,0,2.6507668,1,0.785725394248499,2
1,1,0,0,0,0,11,0,4.5,0,0.62484738,1,0.42528412711042507,2
1,1,0,0,0,0,11,0,4.4,0,0.06309149,1,0.08859324683488505,1
1,1,0,0,0,3,11,0,4.3,0,0.14533198,0,-0.07460191796930786,1
1,1,0,0,0,0,9,0,4.1,0,0.98201641,1,-0.21989741207557506,1
1,1,0,0,0,0,13,0,4.2,0,0.46496478,1,-0.17384245515455793,1
1,1,0,0,0,3,15,0,3.8,0,0.09863866,1,-1.013937059984344,3
1,1,0,0,0,3,11,0,4.3,0,0.09367573,0,-0.08851835963054346,1
1,0,0,0,0,3,11,0,4.6,0,0.13601374,0,0.47894114596261655,2
1,1,0,0,0,0,9,0,4.5,0,0.3031765,1,0.3386244482595929,2
0,0,0,0,0,0,9,1,4.8,0,0.00110223,1,0.8132976327002669,2
1,1,0,0,0,3,1,0,4.6,0,0.56813916,1,0.5953578079883518,2
1,1,0,0,1,3,11,0,4.3,1,0.29871452,0,-0.03327992557221903,1
1,1,0,0,0,0,7,0,3.9,0,0.07265778,1,-0.8355852862422429,1
0,1,0,0,0,0,9,0,4.6,0,0.09449257,1,0.4677551434941595,2
1,1,0,0,0,0,16,0,4.2,0,0.69142851,0,-0.11283203943659953,1
0,1,0,0,0,0,16,0,4.2,0,0.23147469,1,-0.23674580597777156,1
0,1,0,0,0,0,16,0,3.8,0,0.10737585,0,-1.011583219066389,3
1,0,0,0,0,0,7,0,3.8,0,0.36915138,1,-0.9410596349582895,3
1,1,0,0,0,3,10,0,2.6,0,0.20415817,0,-3.209723367609817,3
0,0,0,0,0,0,7,0,4.4,0,1.74866238,1,0.542694134076251,2
1,1,0,0,0,0,2,0,4.4,0,0.69409545,1,0.25858874200436754,2
1,1,0,0,0,0,9,0,4.7,0,0.09866062,0,0.6542291836705004,2
1,1,0,0,0,0,3,0,4.6,0,0.02547903,0,0.4491625646049572,2
1,1,0,0,0,0,9,0,4.5,0,0.05783205,1,0.27252747596034727,2
1,1,0,0,0,0,10,0,3.9,0,0.9674566,0,-0.5945221897713924,1
0,1,0,0,0,2,10,0,4.1,0,2.74866841,0,0.256047115328273,2
1,1,0,0,0,3,13,0,4.4,0,3.35570015,1,0.9756378218895745,2
1,1,0,0,0,0,10,0,4.3,0,1.10777152,0,0.1846839130942388,2
1,1,0,0,0,3,12,0,3.4,0,0.08238312,0,-1.7597209704860495,3
0,0,0,0,0,0,16,1,4.5,0,0.02394962,0,0.2633993867081098,2
1,1,0,0,0,0,15,0,4.2,0,0.02072396,0,-0.29352306408512147,1
1,0,0,0,0,0,12,0,4.2,0,0.54584972,1,-0.1520516641315446,1
0,1,0,0,0,0,3,0,3.2,0,0.07028714,0,-2.1336819805553318,3
0,1,0,0,0,0,7,0,4.7,0,0.05048473,1,0.6412503676963812,2
1,1,0,0,0,0,1,0,4.1,0,2.40418136,0,0.16324065077894712,1
1,1,0,0,0,0,7,0,4.3,0,0.48432374,1,0.016724089080749894,1
1,1,0,0,0,0,7,0,4.7,0,0.06350476,1,0.6447580262647546,2
0,1,0,0,0,0,12,0,3.7,0,0.20183923,0,-1.1714854786438804,3
1,1,0,0,1,0,12,0,4.3,0,0.93359134,1,0.13775893666808517,1
1,1,0,0,0,1,0,0,4.3,0,4.55827164,1,1.1142652052334496,2
1,1,0,0,1,3,12,0,4.4,0,0.33788617,0,0.1626242524351343,1
1,1,0,0,0,2,0,0,4.5,0,1.63482061,1,0.6973757623860128,2
1,1,0,0,0,0,7,0,4.3,0,0.54783081,1,0.03383319852502813,1
1,1,0,0,0,0,9,0,4.6,0,1.16921258,1,0.7572898720377033,2
0,1,0,0,0,0,6,0,4.3,0,0.0917634,1,-0.08903355051029238,1
0,1,0,0,0,0,16,0,4.4,0,0.03339282,1,0.08059228260555579,1
0,1,0,0,0,0,9,0,4.1,0,0.05072266,1,-0.4707924178367025,1
1,1,0,0,1,1,12,0,4.2,0,0.10310708,0,-0.2713286561799684,1
1,0,1,0,1,3,5,0,4.4,0,0.06030421,0,0.08784234022603267,1
1,1,0,0,1,0,1,0,4.3,0,0.11026373,0,-0.08404947282059158,1
1,1,0,0,0,3,16,0,4.6,0,0.76023386,1,0.6471090420787579,2
1,1,0,0,1,0,6,0,4.4,0,0.29181419,1,0.15021223991220417,1
1,1,0,0,0,0,8,0,3.3,0,0.24817257,0,-1.900407644493931,3
1,1,0,0,0,3,16,0,4.2,0,0.01998863,1,-0.2937211655161537,1
1,1,0,0,0,3,1,0,4.6,0,0.71199779,1,0.6341140133238199,2
1,0,0,0,0,3,9,0,4.3,0,0.09457664,1,-0.08827565015285148,1
1,1,0,0,0,0,12,0,3.2,0,0.07718145,1,-2.131824620353817,3
1,1,0,0,0,0,9,0,4.6,0,0.26983947,1,0.5149944398876936,2
1,1,0,0,0,3,0,0,3.7,0,0.92439465,1,-0.976825580772093,3
1,1,0,0,0,2,12,0,3.6,0,0.49658903,1,-1.2774296154488587,3
1,1,0,0,0,3,13,0,4.3,0,0.76145721,1,0.09138517593143608,1
0,1,0,0,0,0,12,0,3.8,0,0.40103568,1,-0.9324698515175766,3
1,1,0,0,0,0,10,0,3.9,0,0.2930874,1,-0.7762004887174843,1
1,1,0,0,0,0,10,0,4.3,0,1.25118947,1,0.22332139712277338,2
1,0,0,0,0,2,6,0,4.3,0,0.14631761,1,-0.07433638451702358,1
0,1,0,0,0,0,10,0,4.2,0,0.14438051,0,-0.2602093960564773,1
1,1,0,0,0,0,10,0,4.2,0,0.14014834,1,-0.2613495629657173,1
1,1,0,0,0,1,0,0,4.3,0,0.40698525,1,-0.004111271291964868,1
0,1,0,0,0,0,9,0,4.0,0,0.03317608,0,-0.6608706982019464,1
0,1,0,0,1,0,4,0,4.2,0,0.01305607,0,-0.29558883045123924,1
0,1,0,0,0,0,3,0,3.6,0,0.28658644,0,-1.334005321049698,3
1,1,0,0,0,3,0,0,3.4,0,0.17977592,1,-1.7334828827536959,3
1,1,0,0,0,3,12,0,4.4,0,0.28991635,1,0.14970095270799638,1
1,1,0,0,1,0,16,0,4.6,1,0.04210992,1,0.45364300618674913,2
0,1,0,0,0,0,7,0,3.9,0,0.02024875,1,-0.8497045304482576,1
1,1,0,0,1,0,13,0,4.2,0,0.3447926,0,-0.2062174171828409,1
0,1,0,0,0,0,7,0,4.4,0,0.16583243,1,0.11627214915029695,1
1,1,0,0,1,0,10,0,4.3,0,4.93271843,0,1.2151429675230447,2
1,1,0,0,0,1,9,0,4.5,0,0.09790157,0,0.2833223969519739,2
1,1,0,0,0,3,11,0,4.4,0,0.03438883,1,0.08086061247965641,1
1,0,0,0,1,1,14,0,4.2,0,0.01427415,0,-0.29526067385336935,1
1,0,0,0,0,0,6,1,4.7,0,0.00938103,0,0.6301768336494669,2
1,0,0,0,1,3,11,0,3.4,1,0.78688871,1,-1.5699237834419006,3
1,1,0,0,0,1,11,0,4.3,0,0.04725111,0,-0.1010253750618809,1
1,1,0,0,0,1,11,0,4.4,0,0.16607243,1,0.11633680630211686,1
1,1,0,0,0,0,1,0,3.9,0,0.14161266,0,-0.8170085106385647,1
1,0,0,0,0,1,9,1,4.6,0,0.06685533,1,0.4603095384001473,2
1,0,0,0,1,3,1,0,3.5,0,0.23903379,1,-1.532167380679561,3
0,0,0,0,0,0,9,1,4.7,0,0.02793286,0,0.6351747856863291,2
1,1,0,0,0,0,4,0,4.6,0,0.04357118,0,0.45403667664370045,2
1,0,0,0,0,3,11,0,4.6,1,0.53689874,1,0.5869414889097797,2
1,0,0,0,1,1,11,0,4.4,0,0.14885973,1,0.11169962231407378,1
1,0,0,0,0,3,0,0,4.1,0,0.45682683,1,-0.3613860054434401,1
1,0,0,0,1,3,4,0,4.3,0,0.06596595,0,-0.09598350734869308,1
1,1,0,0,1,0,11,0,4.2,0,0.19428779,1,-0.24676413530698532,1
1,1,0,0,0,0,6,0,4.5,0,0.46608999,1,0.38251412432808957,2
1,1,0,0,0,3,11,0,4.8,0,0.06657843,1,0.8309372352168917,2
1,0,0,0,1,0,4,0,4.4,0,0.04756764,1,0.08441104714205461,1
1,1,0,0,0,3,11,0,4.2,0,0.0306335,0,-0.29085338645076597,1
1,1,0,0,0,3,12,0,4.2,0,0.06575938,0,-0.2813903058009014,1
1,0,0,0,0,0,14,0,4.0,0,0.02343913,0,-0.6634938792619994,1
1,1,0,0,0,3,12,0,4.6,0,0.8951312,1,0.6834510328807587,2
1,1,0,0,0,0,2,0,2.9,0,0.05375238,1,-2.694189966762256,3
0,1,0,0,0,0,11,0,4.7,0,0.02365162,0,0.6340213990835897,2
1,1,0,0,0,0,12,0,3.7,0,0.02301014,0,-1.2196628937353133,3
1,1,0,0,0,3,11,0,3.8,0,0.10584072,0,-1.0119967904558607,3
1,1,0,0,1,3,11,0,3.8,0,0.14676753,0,-1.0009709114238854,3
1,0,0,0,1,1,14,0,4.2,0,0.20123905,1,-0.24489143250215384,1
1,0,0,0,1,1,14,0,4.4,0,0.23489101,1,0.13487686203165714,1
1,1,0,0,0,1,6,0,4.1,0,0.02789809,1,-0.47694146653551023,1
0,1,0,0,0,0,9,0,4.4,0,0.16772465,0,0.11678192229953298,1
1,1,0,0,0,0,12,0,4.5,0,0.23540038,1,0.3203652362570784,2
1,1,0,0,0,0,14,0,4.5,0,0.12929841,0,0.2917808563292447,2
1,0,0,0,0,0,1,0,3.9,0,0.22152031,1,-0.7954810062318102,1
1,1,0,0,0,3,5,0,4.7,0,0.15815129,0,0.6702562556790728,2
0,1,0,0,0,0,9,0,4.0,0,0.02772416,0,-0.6623394716150711,1
1,1,0,0,1,1,11,0,4.6,0,0.20365151,1,0.4971630858111551,2
1,1,0,0,0,0,2,0,4.5,0,0.16786091,0,0.3021697789003063,2
1,1,0,0,0,3,5,0,4.3,0,0.53110832,1,0.029328079463625253,1
1,1,0,0,0,0,7,0,4.4,0,1.6416202,1,0.5138564570621148,2
1,1,0,0,0,3,9,0,4.2,0,0.31697256,1,-0.2137122694741559,1
1,1,0,0,0,3,12,0,3.9,0,0.17553337,0,-0.8078701085706119,1
1,0,0,0,0,0,9,0,4.6,0,0.08014418,1,0.46388961836665504,2
1,1,0,0,0,0,12,0,3.5,0,0.03041101,1,-1.5883713588443478,3
0,0,0,0,0,0,12,0,3.9,0,0.19744551,0,-0.8019668728927836,1
1,1,0,0,0,0,10,0,4.7,0,0.14955032,0,0.6679391130828712,2
1,1,0,0,0,0,9,0,4.5,0,0.4673663,1,0.3828579683674198,2
1,0,0,0,0,3,12,0,3.9,0,0.05818848,0,-0.8394833851040248,1
1,1,0,0,0,0,7,0,3.8,0,0.45335481,1,-0.9183748268030144,1
1,0,0,0,0,0,9,0,4.0,0,0.03910961,0,-0.6592721767434552,1
0,1,0,0,0,0,15,0,4.2,0,0.05174136,0,-0.28516682766487794,1
1,1,0,0,0,0,4,0,4.7,0,0.60928961,0,0.7917950842124604,2
1,1,0,0,0,0,9,0,4.2,0,0.19706305,1,-0.24601646694381996,1
1,1,0,0,0,0,9,0,4.7,0,0.07268647,0,0.6472316230040726,2
1,1,0,0,1,0,9,0,4.6,0,0.17430093,0,0.48925589869839664,2
0,0,0,0,0,0,7,0,4.5,0,1.20703683,1,0.5821287590128914,2
1,0,0,0,1,3,11,0,4.6,0,0.29293816,1,0.5212173378300716,2
1,0,0,0,1,1,11,0,4.5,0,0.12533551,1,0.2907132320502985,2
1,1,0,0,0,3,5,0,4.7,0,0.03251571,1,0.6364094274705699,2
1,1,0,0,0,0,14,0,4.0,0,0.10832779,1,-0.6406244668561345,1
1,1,0,0,0,0,9,0,4.1,0,0.13426939,0,-0.44828452781309464,1
1,1,0,0,0,1,0,0,4.6,0,0.45364719,1,0.5645131217948143,2
1,1,0,0,0,0,9,0,4.5,0,1.42606294,1,0.6411354442078554,2
0,1,0,0,1,0,9,0,4.4,0,0.76577135,1,0.27789857345489966,2
1,1,0,0,1,3,11,0,4.3,0,0.67513783,1,0.06813032069118889,1
